
  [ 188/2869]   6.6%  00846B   no_ev       有結果=4  22.9/s  ETA 117s
  [ 189/2869]   6.6%  00847B   no_ev       有結果=4  22.9/s  ETA 117s
  [ 190/2869]   6.6%  00848B   no_ev       有結果=4  23.0/s  ETA 116s
  [ 191/2869]   6.7%  00849B   no_ev       有結果=4  23.1/s  ETA 116s
  [ 192/2869]   6.7%  00850    no_ev       有結果=4  23.0/s  ETA 116s
  [ 193/2869]   6.7%  00851    no_ev       有結果=4  23.1/s  ETA 116s
  [ 194/2869]   6.8%  00852L   no_ev       有結果=4  23.1/s  ETA 116s
  [ 195/2869]   6.8%  00853B   no_ev       有結果=4  23.1/s  ETA 116s
  [ 196/2869]   6.8%  00856B   no_ev       有結果=4  23.2/s  ETA 115s
  [ 197/2869]   6.9%  00857B   no_ev       有結果=4  23.2/s  ETA 115s
  [ 198/2869]   6.9%  00858    no_ev       有結果=4  23.2/s  ETA 115s
  [ 199/2869]   6.9%  00859B   no_ev       有結果=4  23.3/s  ETA 115s
  [ 200/2869]   7.0%  00860B   no_ev       有結果=4  23.3/s  ETA 114s
  [ 201/2869]   7.0%  00861    no_ev       有結果=4  23.3/s  ETA 114s
  [ 202/2869]   7.0%  00862B   no_ev       有結果=4  23.3/s  ETA 114s
  [ 203/2869]   7.1%  00863B   no_ev       有結果=4  23.4/s  ETA 114s
  [ 204/2869]   7.1%  00864B   no_ev       有結果=4  23.5/s  ETA 114s
  [ 205/2869]   7.1%  00865B   no_ev       有結果=4  23.5/s  ETA 113s
  [ 206/2869]   7.2%  00866    no_ev       有結果=4  23.6/s  ETA 113s
  [ 207/2869]   7.2%  00867B   no_ev       有結果=4  23.7/s  ETA 112s
  [ 208/2869]   7.2%  00868B   no_ev       有結果=4  23.8/s  ETA 112s
  [ 209/2869]   7.3%  00869B   no_ev       有結果=4  23.9/s  ETA 111s
  [ 210/2869]   7.3%  00870B   no_ev       有結果=4  23.9/s  ETA 111s
  [ 211/2869]   7.4%  00871B   no_ev       有結果=4  24.0/s  ETA 111s
  [ 212/2869]   7.4%  00872B   no_ev       有結果=4  24.1/s  ETA 110s
  [ 213/2869]   7.4%  00873B   no_ev       有結果=4  24.2/s  ETA 110s
  [ 214/2869]   7.5%  00874B   no_ev       有結果=4  24.3/s  ETA 109s
  [ 215/2869]   7.5%  00875    no_ev       有結果=4  24.3/s  ETA 109s
  [ 216/2869]   7.5%  00876    no_ev       有結果=4  24.3/s  ETA 109s
  [ 217/2869]   7.6%  00877    no_ev       有結果=4  24.2/s  ETA 109s
  [ 218/2869]   7.6%  00878    no_sig      有結果=4  23.9/s  ETA 111s
  [ 219/2869]   7.6%  00879B   no_ev       有結果=4  24.0/s  ETA 110s
  [ 220/2869]   7.7%  00880B   no_ev       有結果=4  24.1/s  ETA 110s
  [ 221/2869]   7.7%  00881    no_ev       有結果=4  24.0/s  ETA 110s
  [ 222/2869]   7.7%  00882    no_sig      有結果=4  23.9/s  ETA 111s
  [ 223/2869]   7.8%  00883B   no_ev       有結果=4  23.9/s  ETA 111s
  [ 224/2869]   7.8%  00884B   no_ev       有結果=4  24.0/s  ETA 110s
  [ 225/2869]   7.8%  00885    no_sig      有結果=4  23.8/s  ETA 111s
  [ 226/2869]   7.9%  00886    no_ev       有結果=4  23.9/s  ETA 111s
  [ 227/2869]   7.9%  00887    no_sig      有結果=4  23.8/s  ETA 111s
  [ 228/2869]   7.9%  00888    no_ev       有結果=4  23.8/s  ETA 111s
  [ 229/2869]   8.0%  00889B   no_ev       有結果=4  23.8/s  ETA 111s
  [ 230/2869]   8.0%  00890B   no_ev       有結果=4  23.9/s  ETA 111s
  [ 231/2869]   8.1%  00891    no_sig      有結果=4  23.6/s  ETA 112s
  [ 232/2869]   8.1%  00892    no_sig      有結果=4  23.6/s  ETA 112s
  [ 233/2869]   8.1%  00893    no_ev       有結果=4  23.5/s  ETA 112s
  [ 234/2869]   8.2%  00894    no_sig      有結果=4  23.3/s  ETA 113s
  [ 235/2869]   8.2%  00895    no_ev       有結果=4  23.3/s  ETA 113s
  [ 236/2869]   8.2%  00896    no_ev       有結果=4  23.2/s  ETA 113s
  [ 237/2869]   8.3%  00897    no_sig      有結果=4  23.2/s  ETA 113s
  [ 238/2869]   8.3%  00898    no_sig      有結果=4  23.2/s  ETA 114s
  [ 239/2869]   8.3%  00899    no_sig      有結果=4  23.1/s  ETA 114s
  [ 240/2869]   8.4%  00900    sig,ev=29   有結果=5  22.7/s  ETA 116s
  [ 241/2869]   8.4%  00901    no_ev       有結果=5  22.7/s  ETA 116s
  [ 242/2869]   8.4%  00902    no_sig      有結果=5  22.6/s  ETA 116s
  [ 243/2869]   8.5%  00903    no_ev       有結果=5  22.5/s  ETA 116s
  [ 244/2869]   8.5%  00904    no_sig      有結果=5  22.3/s  ETA 118s
  [ 245/2869]   8.5%  00905    no_sig      有結果=5  22.3/s  ETA 118s
  [ 246/2869]   8.6%  00906    no_ev       有結果=5  22.4/s  ETA 117s
  [ 247/2869]   8.6%  00907    no_ev       有結果=5  22.4/s  ETA 117s
  [ 248/2869]   8.6%  00908    no_ev       有結果=5  22.4/s  ETA 117s
  [ 249/2869]   8.7%  00909    no_ev       有結果=5  22.4/s  ETA 117s
  [ 250/2869]   8.7%  00910    no_sig      有結果=5  22.4/s  ETA 117s
  [ 251/2869]   8.7%  00911    no_sig      有結果=5  22.3/s  ETA 117s
  [ 252/2869]   8.8%  00912    no_sig      有結果=5  22.3/s  ETA 117s
  [ 253/2869]   8.8%  00913    no_sig      有結果=5  22.3/s  ETA 117s
  [ 254/2869]   8.9%  00915    no_ev       有結果=5  22.3/s  ETA 117s
  [ 255/2869]   8.9%  00916    no_ev       有結果=5  22.3/s  ETA 117s
  [ 256/2869]   8.9%  00917    no_ev       有結果=5  22.3/s  ETA 117s
  [ 257/2869]   9.0%  00918    no_ev       有結果=5  22.3/s  ETA 117s
  [ 258/2869]   9.0%  00919    no_ev       有結果=5  22.3/s  ETA 117s
  [ 259/2869]   9.0%  00920    no_sig      有結果=5  22.3/s  ETA 117s
  [ 260/2869]   9.1%  00921    no_ev       有結果=5  22.3/s  ETA 117s
  [ 261/2869]   9.1%  00922    no_sig      有結果=5  22.3/s  ETA 117s
  [ 262/2869]   9.1%  00923    no_ev       有結果=5  22.2/s  ETA 117s
  [ 263/2869]   9.2%  00924    no_ev       有結果=5  22.2/s  ETA 117s
  [ 264/2869]   9.2%  00925    no_ev       有結果=5  22.3/s  ETA 117s
  [ 265/2869]   9.2%  00926    no_ev       有結果=5  22.3/s  ETA 117s
  [ 266/2869]   9.3%  00927    no_sig      有結果=5  22.2/s  ETA 117s
  [ 267/2869]   9.3%  00928    no_ev       有結果=5  22.2/s  ETA 117s
  [ 268/2869]   9.3%  00929    no_ev       有結果=5  22.2/s  ETA 117s
  [ 269/2869]   9.4%  00930    no_ev       有結果=5  22.2/s  ETA 117s
  [ 270/2869]   9.4%  00931B   no_ev       有結果=5  22.2/s  ETA 117s
  [ 271/2869]   9.4%  00932    no_ev       有結果=5  22.2/s  ETA 117s
  [ 272/2869]   9.5%  00933B   no_ev       有結果=5  22.2/s  ETA 117s
