
  [ 174/2869]   6.1%  008201   no_ev       有結果=15  23.5/s  ETA 115s
  [ 175/2869]   6.1%  00830    no_sig      有結果=15  23.5/s  ETA 115s
  [ 176/2869]   6.1%  00831B   no_ev       有結果=15  23.6/s  ETA 114s
  [ 177/2869]   6.2%  00832B   no_ev       有結果=15  23.7/s  ETA 114s
  [ 178/2869]   6.2%  00834B   no_ev       有結果=15  23.8/s  ETA 113s
  [ 179/2869]   6.2%  00836B   no_ev       有結果=15  23.9/s  ETA 113s
  [ 180/2869]   6.3%  00838B   no_ev       有結果=15  24.0/s  ETA 112s
  [ 181/2869]   6.3%  00839B   no_ev       有結果=15  24.1/s  ETA 111s
  [ 182/2869]   6.3%  00840B   no_ev       有結果=15  24.2/s  ETA 111s
  [ 183/2869]   6.4%  00841B   no_ev       有結果=15  24.3/s  ETA 110s
  [ 184/2869]   6.4%  00842B   no_ev       有結果=15  24.4/s  ETA 110s
  [ 185/2869]   6.4%  00843B   no_ev       有結果=15  24.5/s  ETA 109s
  [ 186/2869]   6.5%  00844B   no_ev       有結果=15  24.6/s  ETA 109s
  [ 187/2869]   6.5%  00845B   no_ev       有結果=15  24.7/s  ETA 108s
  [ 188/2869]   6.6%  00846B   no_ev       有結果=15  24.8/s  ETA 108s
  [ 189/2869]   6.6%  00847B   no_ev       有結果=15  24.9/s  ETA 108s
  [ 190/2869]   6.6%  00848B   no_ev       有結果=15  25.0/s  ETA 107s
  [ 191/2869]   6.7%  00849B   no_ev       有結果=15  25.1/s  ETA 107s
  [ 192/2869]   6.7%  00850    no_sig      有結果=15  25.0/s  ETA 107s
  [ 193/2869]   6.7%  00851    sig,ev=6    有結果=16  24.7/s  ETA 108s
  [ 194/2869]   6.8%  00852L   no_sig      有結果=16  24.7/s  ETA 108s
  [ 195/2869]   6.8%  00853B   no_ev       有結果=16  24.8/s  ETA 108s
  [ 196/2869]   6.8%  00856B   no_ev       有結果=16  24.9/s  ETA 107s
  [ 197/2869]   6.9%  00857B   no_ev       有結果=16  24.9/s  ETA 107s
  [ 198/2869]   6.9%  00858    no_ev       有結果=16  24.9/s  ETA 107s
  [ 199/2869]   6.9%  00859B   no_ev       有結果=16  25.0/s  ETA 107s
  [ 200/2869]   7.0%  00860B   no_ev       有結果=16  25.1/s  ETA 106s
  [ 201/2869]   7.0%  00861    no_sig      有結果=16  25.1/s  ETA 106s
  [ 202/2869]   7.0%  00862B   no_ev       有結果=16  25.1/s  ETA 106s
  [ 203/2869]   7.1%  00863B   no_ev       有結果=16  25.2/s  ETA 106s
  [ 204/2869]   7.1%  00864B   no_ev       有結果=16  25.2/s  ETA 106s
  [ 205/2869]   7.1%  00865B   no_ev       有結果=16  25.3/s  ETA 105s
  [ 206/2869]   7.2%  00866    no_ev       有結果=16  25.4/s  ETA 105s
  [ 207/2869]   7.2%  00867B   no_ev       有結果=16  25.5/s  ETA 104s
  [ 208/2869]   7.2%  00868B   no_ev       有結果=16  25.6/s  ETA 104s
  [ 209/2869]   7.3%  00869B   no_ev       有結果=16  25.7/s  ETA 103s
  [ 210/2869]   7.3%  00870B   no_ev       有結果=16  25.8/s  ETA 103s
  [ 211/2869]   7.4%  00871B   no_ev       有結果=16  25.9/s  ETA 103s
  [ 212/2869]   7.4%  00872B   no_ev       有結果=16  26.0/s  ETA 102s
  [ 213/2869]   7.4%  00873B   no_ev       有結果=16  26.1/s  ETA 102s
  [ 214/2869]   7.5%  00874B   no_ev       有結果=16  26.2/s  ETA 101s
  [ 215/2869]   7.5%  00875    no_sig      有結果=16  26.0/s  ETA 102s
  [ 216/2869]   7.5%  00876    sig,ev=166  有結果=17  25.9/s  ETA 103s
  [ 217/2869]   7.6%  00877    sig,ev=108  有結果=18  25.7/s  ETA 103s
  [ 218/2869]   7.6%  00878    no_sig      有結果=18  25.6/s  ETA 104s
  [ 219/2869]   7.6%  00879B   no_ev       有結果=18  25.7/s  ETA 103s
  [ 220/2869]   7.7%  00880B   no_ev       有結果=18  25.8/s  ETA 103s
  [ 221/2869]   7.7%  00881    no_sig      有結果=18  25.6/s  ETA 103s
  [ 222/2869]   7.7%  00882    no_sig      有結果=18  25.5/s  ETA 104s
  [ 223/2869]   7.8%  00883B   no_ev       有結果=18  25.6/s  ETA 103s
  [ 224/2869]   7.8%  00884B   no_ev       有結果=18  25.7/s  ETA 103s
  [ 225/2869]   7.8%  00885    no_sig      有結果=18  25.6/s  ETA 103s
  [ 226/2869]   7.9%  00886    no_sig      有結果=18  25.6/s  ETA 103s
  [ 227/2869]   7.9%  00887    no_sig      有結果=18  25.6/s  ETA 103s
  [ 228/2869]   7.9%  00888    no_sig      有結果=18  25.6/s  ETA 103s
  [ 229/2869]   8.0%  00889B   no_ev       有結果=18  25.7/s  ETA 103s
  [ 230/2869]   8.0%  00890B   no_ev       有結果=18  25.7/s  ETA 103s
  [ 231/2869]   8.1%  00891    no_sig      有結果=18  25.6/s  ETA 103s
  [ 232/2869]   8.1%  00892    no_sig      有結果=18  25.6/s  ETA 103s
  [ 233/2869]   8.1%  00893    no_sig      有結果=18  25.5/s  ETA 103s
  [ 234/2869]   8.2%  00894    no_sig      有結果=18  25.5/s  ETA 103s
  [ 235/2869]   8.2%  00895    no_sig      有結果=18  25.5/s  ETA 103s
  [ 236/2869]   8.2%  00896    sig,ev=49   有結果=19  25.2/s  ETA 105s
